test_id,wp_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,connection_type,isp_name,is_isp,network_operator_name,manufacturer,device_name,hardware_version,firmware_version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
75373036,6048167,"2019-09-01 07:23:12","154.158.xxx.xxx",1708,9205,616,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373038,6048167,"2019-09-01 07:23:46","154.158.xxx.xxx",2282,9243,616,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373041,6048167,"2019-09-01 07:24:31","154.158.xxx.xxx",1552,397,613,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373042,4343430,"2019-09-01 07:24:49","176.59.xxx.xxx",2360,315,78,"Kirishi","Russian Federation","RU",59.4500,32.0000,"OOO TK TOR","Russia","RU","Leningrad Oblast","LEN","Kirishi",59.542,31.864,7.95931,8,"T2 Mobile LLC","1","Tele2","NOKIA","RM-978_1061","4.0.5.0","02040.00021.15053.36003",1,"Kirishsky District, Leningrad Oblast, Russia","Kirishsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirishsky District","","187128"
75373043,5614388,"2019-09-01 07:25:04","146.185.xxx.xxx",2290,828,98,"Jdeideh","Lebanon","LB",33.8919,35.5630,"LIBANCOM","Lebanon","LB","Mt Lebanon","JL","Sin el Fil",33.870,35.559,1.47741,11,"touch Lebanon","1","touch-touch","Microsoft","RM-1154_15773","3.0.6.0","01078.00042.16352.50003",1,"Mar Roukoz, Lebanon","Mar Roukoz","administrative_area_level_3","Lebanon","LB","Mount Lebanon","El Metn","Mar Roukoz",""
75373044,6048167,"2019-09-01 07:25:14","154.158.xxx.xxx",5468,3603,615,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373046,4724111,"2019-09-01 07:25:26","91.193.xxx.xxx",3674,4189,172,"Vladimir","Russian Federation","RU",56.1333,40.4167,"Rostelecom","Russia","RU","Moscow Oblast","MOS","Roshal'",55.650,39.865,39.6467,8,"VimpelCom","1","Beeline","Microsoft","RM-1067_1019","2.4.0.0","02177.00000.15184.36002",1,"Roshal, Moscow Oblast, Russia","Roshal","locality","Russia","RU","Moscow Oblast","gorod Roshal'","","140732"
75373047,5614388,"2019-09-01 07:25:41","146.185.xxx.xxx",2205,1395,84,"Jdeideh","Lebanon","LB",33.8919,35.5630,"LIBANCOM","Lebanon","LB","Mt Lebanon","JL","Sin el Fil",33.870,35.559,1.47741,11,"touch Lebanon","1","touch-touch","Microsoft","RM-1154_15773","3.0.6.0","01078.00042.16352.50003",1,"Mar Roukoz, Lebanon","Mar Roukoz","administrative_area_level_3","Lebanon","LB","Mount Lebanon","El Metn","Mar Roukoz",""
75373048,4343430,"2019-09-01 07:25:43","176.59.xxx.xxx",4416,767,80,"Kirishi","Russian Federation","RU",59.4500,32.0000,"OOO TK TOR","Russia","RU","Leningrad Oblast","LEN","Kirishi",59.526,31.857,7.29054,8,"T2 Mobile LLC","1","Tele2","NOKIA","RM-978_1061","4.0.5.0","02040.00021.15053.36003",1,"Kirishsky District, Leningrad Oblast, Russia","Kirishsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirishsky District","","187128"
75373049,6048167,"2019-09-01 07:26:00","154.158.xxx.xxx",1725,10769,615,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373050,4960034,"2019-09-01 07:26:05","194.230.xxx.xxx",31468,16084,62,"Duebendorf","Switzerland","CH",47.4000,8.6167,"Netstream AG","Switzerland","CH","Zurich","ZH","Volketswil / Volketswil (Dorf)",47.390,8.690,3.53984,11,"Sunrise Communications AG","1","Sunrise","NOKIA","RM-1045_1050","2.0.0.3","02540.00019.15235.40004",2,"Volketswil, Switzerland","Volketswil","locality","Switzerland","CH","Zurich","Uster District","","8604"
75373051,4960034,"2019-09-01 07:26:24","194.230.xxx.xxx",31227,11511,46,"Duebendorf","Switzerland","CH",47.4000,8.6167,"Netstream AG","Switzerland","CH","Zurich","ZH","Volketswil / Volketswil (Dorf)",47.390,8.690,3.53984,11,"Sunrise Communications AG","1","Sunrise","NOKIA","RM-1045_1050","2.0.0.3","02540.00019.15235.40004",2,"Volketswil, Switzerland","Volketswil","locality","Switzerland","CH","Zurich","Uster District","","8604"
75373052,4960034,"2019-09-01 07:26:43","194.230.xxx.xxx",31485,11098,46,"Duebendorf","Switzerland","CH",47.4000,8.6167,"Netstream AG","Switzerland","CH","Zurich","ZH","Volketswil / Volketswil (Dorf)",47.390,8.690,3.53984,11,"Sunrise Communications AG","1","Sunrise","NOKIA","RM-1045_1050","2.0.0.3","02540.00019.15235.40004",2,"Volketswil, Switzerland","Volketswil","locality","Switzerland","CH","Zurich","Uster District","","8604"
75373053,6048167,"2019-09-01 07:26:55","154.158.xxx.xxx",5408,11362,608,"Libreville","Gabon","GA",0.4162,9.4673,"CanalBox","Kenya","KE","UNKNOWN","??","UNKNOWN",1.000,38.000,1973.87,11,"Airtel Kenya","1","AIRTELGALTE","Microsoft","RM-1074_1020","2.1.6.2","02177.00000.15184.36002",2,"Kenya","Kenya","country","Kenya","KE","","","",""
75373054,4960034,"2019-09-01 07:27:03","194.230.xxx.xxx",25171,15415,62,"Duebendorf","Switzerland","CH",47.4000,8.6167,"Netstream AG","Switzerland","CH","Zurich","ZH","Volketswil / Volketswil (Dorf)",47.390,8.690,3.53984,11,"Sunrise Communications AG","1","Sunrise","NOKIA","RM-1045_1050","2.0.0.3","02540.00019.15235.40004",2,"Volketswil, Switzerland","Volketswil","locality","Switzerland","CH","Zurich","Uster District","","8604"
75373055,4343430,"2019-09-01 07:27:30","176.59.xxx.xxx",2689,261,85,"Kirishi","Russian Federation","RU",59.4500,32.0000,"OOO TK TOR","Russia","RU","Leningrad Oblast","LEN","Kirishi",59.526,31.858,7.27367,8,"T2 Mobile LLC","1","Tele2","NOKIA","RM-978_1061","4.0.5.0","02040.00021.15053.36003",1,"Kirishsky District, Leningrad Oblast, Russia","Kirishsky District","administrative_area_level_2","Russia","RU","Leningrad Oblast","Kirishsky District","","187128"
75373058,5870215,"2019-09-01 07:29:22","46.211.xxx.xxx",3758,1416,114,"Kiev","Ukraine","UA",50.4500,30.5233,"PRJSC DORIS","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"Kyivstar PJSC","1","KYIVSTAR","Microsoft","RM-1067_1019","2.4.0.0","02177.00000.15184.36002",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75373078,6005681,"2019-09-01 07:32:50","45.126.xxx.xxx",810,3006,118,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.418,105.348,37.4749,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75373087,6005681,"2019-09-01 07:35:59","103.7.xxx.xxx",590,3052,131,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.419,105.357,37.0723,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75373091,6005681,"2019-09-01 07:36:41","103.7.xxx.xxx",577,3563,98,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.419,105.357,37.0723,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75373102,5528653,"2019-09-01 07:39:47","80.187.xxx.xxx",13868,6222,109,"Neumunster","Germany","DE",54.0714,9.9900,"Stadtwerke Neumünster GmbH","Germany","DE","Schleswig-Holstein","SH","Nordhastedt",54.162,9.157,34.3457,11,"Deutsche Telekom AG","1","Telekom.de","Microsoft","RM-1085_12547","4.0.1.1","01078.00053.16236.35035",1,"Nordhastedt, Germany","Nordhastedt","locality","Germany","DE","Schleswig-Holstein","Dithmarschen","","25785"
75373105,2470851,"2019-09-01 07:41:14","148.252.xxx.xxx",637,2248,147,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","United Kingdom","GB","Bolton District","BOL","Bolton",53.598,-2.388,10.2193,8,"Vodafone","1","vodafone UK","NOKIA","RM-976_1115","4.0.0.0","02040.00021.15235.50006",1,"Bolton BL2, UK","Bolton","locality","United Kingdom","GB","England","Greater Manchester","Bolton District","BL2"
75373107,2470851,"2019-09-01 07:41:54","148.252.xxx.xxx",309,4127,66,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","United Kingdom","GB","Bolton District","BOL","Bolton",53.598,-2.388,10.2193,8,"Vodafone","1","vodafone UK","NOKIA","RM-976_1115","4.0.0.0","02040.00021.15235.50006",1,"Bolton BL2, UK","Bolton","locality","United Kingdom","GB","England","Greater Manchester","Bolton District","BL2"
75373109,18430,"2019-09-01 07:42:23","101.8.xxx.xxx",17823,13007,51,"Taichung","Taiwan","TW",24.1500,120.6667,"Chunghwa Mobile","Taiwan","TW","Taichung City","TXG","Beitun",24.193,120.683,3.18635,11,"Taiwan Mobile","1","台灣大哥大","NOKIA","RM-821_apac_taiwan_341","6.5.0.2","3051.50009.1451.1001",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","406"
75373110,2470851,"2019-09-01 07:42:58","148.252.xxx.xxx",9237,4957,535,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","United Kingdom","GB","Bolton District","BOL","Bolton",53.598,-2.388,10.2193,8,"Vodafone","1","vodafone UK","NOKIA","RM-976_1115","4.0.0.0","02040.00021.15235.50006",1,"Bolton BL2, UK","Bolton","locality","United Kingdom","GB","England","Greater Manchester","Bolton District","BL2"
75373111,6005681,"2019-09-01 07:44:21","103.7.xxx.xxx",243,672,116,"Can Tho","Vietnam","VN",10.0452,105.7469,"SPT4","Vietnam","VN","An Giang Province","44","Binh Phu",10.418,105.348,37.4407,8,"Vietnamobile Telecommunications Joint Stock Compan","1","Vietnamobile","NOKIA","RM-914_apac_vietnam_228","1.5.0.1","3058.50000.1425.0002",1,"Hòa Bình Thạnh, Châu Thành District, An Giang Province, Vietnam","Hòa Bình Thạnh","administrative_area_level_3","Vietnam","VN","An Giang","Châu Thành District","Hòa Bình Thạnh",""
75373112,6048495,"2019-09-01 07:44:41","106.198.xxx.xxx",4419,5852,65,"Coimbatore","India","IN",11.0183,76.9725,"Cherrinet - K Net Solutions Pvt Ltd","India","IN","Tamil Nadu","TN","Coimbatore",11.005,76.966,0.986312,11,"BHARTI Airtel","1","airtel","NOKIA","RM-941_im_india_204","3.0.0.0","3058.50000.1424.0004",2,"Coimbatore, Tamil Nadu 641001, India","Coimbatore","locality","India","IN","Tamil Nadu","Coimbatore","","641009"
75373113,6048495,"2019-09-01 07:45:29","106.198.xxx.xxx",2886,4811,81,"Coimbatore","India","IN",11.0183,76.9725,"Cherrinet - K Net Solutions Pvt Ltd","India","IN","Tamil Nadu","TN","Coimbatore",11.005,76.966,0.986312,11,"BHARTI Airtel","1","airtel","NOKIA","RM-941_im_india_204","3.0.0.0","3058.50000.1424.0004",2,"Coimbatore, Tamil Nadu 641001, India","Coimbatore","locality","India","IN","Tamil Nadu","Coimbatore","","641009"
75373117,4355330,"2019-09-01 07:48:21","46.211.xxx.xxx",1695,9386,78,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-1040_1009","3.0.0.1","02040.00021.15235.30004",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75373122,1289372,"2019-09-01 07:55:13","182.232.xxx.xxx",469,529,83,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.761,100.532,1.50586,8,"AIS Mobile","1","AIS","NOKIA","RM-914_apac_thailand_203","1.5.0.1","3058.50000.1425.0002",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400"
75373128,6012748,"2019-09-01 07:57:05","176.59.xxx.xxx",3476,402,166,"Kazan","RU","RU",55.7951,49.1089,"Telecom21","Russia","RU","Tatarstan","TA","Kazan’",55.766,49.168,3.04614,11,"T2 Mobile LLC","1","Tele2","Microsoft","RM-1127_15447","3.0.0.0","01078.00042.16352.50006",2,"Kazan, Tatarstan, Russia","Kazan","locality","Russia","RU","Tatarstan","gorod Kazan'","","420087"
75373131,4163808,"2019-09-01 07:57:48","186.141.xxx.xxx",1232,0,0,"Mar del Plata","Argentina","AR",-38.0055,-57.5426,"Telecom Personal","Argentina","AR","Buenos Aires Province","B","Quequen",-38.489,-58.724,72.4359,8,"Movistar Argentina","1","Movistar","NOKIA","RM-1039_1010","3.0.0.0","02040.00021.15063.02002",1,"Lobería, Buenos Aires, Argentina","Lobería","administrative_area_level_2","Argentina","AR","Buenos Aires Province","Lobería","",""
75373132,2470851,"2019-09-01 07:58:38","148.252.xxx.xxx",5515,3910,130,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","United Kingdom","GB","Bolton District","BOL","Bolton",53.598,-2.388,10.2059,8,"Vodafone","1","vodafone UK","NOKIA","RM-976_1115","4.0.0.0","02040.00021.15235.50006",1,"Bolton BL2, UK","Bolton","locality","United Kingdom","GB","England","Greater Manchester","Bolton District","BL2"
75373140,6048496,"2019-09-01 07:59:54","31.0.xxx.xxx",7223,4785,67,"Lodz","Poland","PL",51.7833,19.4667,"FORWEB","Poland","PL","Łódź Voivodeship","LD","Pabianice",51.658,19.337,10.2738,8,"PLUS","1","Plus","Microsoft","RM-1034_1030","1.1.0.0","02074.00000.15234.28003",1,"95, Poland","Pabianice","locality","Poland","PL","Łódź Voivodeship","Pabianice County","Gmina Pabianice","95"
75373141,6048496,"2019-09-01 08:00:26","164.126.xxx.xxx",9080,3908,64,"Lodz","Poland","PL",51.7833,19.4667,"FORWEB","Poland","PL","Łódź Voivodeship","LD","Pabianice",51.658,19.337,10.2738,8,"Play","1","Plus","Microsoft","RM-1034_1030","1.1.0.0","02074.00000.15234.28003",1,"95, Poland","Pabianice","locality","Poland","PL","Łódź Voivodeship","Pabianice County","Gmina Pabianice","95"
75373148,1795165,"2019-09-01 08:03:09","212.200.xxx.xxx",0,989,100,"Belgrade","Serbia","RS",44.8206,20.4622,"Telenor d.o.o.","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373150,1795165,"2019-09-01 08:03:57","212.200.xxx.xxx",2322,2581,82,"Belgrade","Serbia","RS",44.8206,20.4622,"Radijus Vektor","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373153,1795165,"2019-09-01 08:04:59","212.200.xxx.xxx",276,2141,83,"Belgrade","Serbia","RS",44.8206,20.4622,"Radijus Vektor","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373154,4355330,"2019-09-01 08:05:07","46.211.xxx.xxx",3927,7308,62,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"Kyivstar PJSC","1","KYIVSTAR","NOKIA","RM-1040_1009","3.0.0.1","02040.00021.15235.30004",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
75373160,1795165,"2019-09-01 08:06:19","212.200.xxx.xxx",1976,2124,81,"Belgrade","Serbia","RS",44.8206,20.4622,"Vip mobile doo","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373164,1795165,"2019-09-01 08:07:03","212.200.xxx.xxx",2387,2671,81,"Belgrade","RS","RS",44.8206,20.4622,"mts","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373167,3295801,"2019-09-01 08:08:17","188.170.xxx.xxx",2413,1271,116,"Krasnodar","Russia","RU",45.0333,38.9667,"Omicron","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.035,38.975,0.433203,8,"PJSC MegaFon","1","MegaFon","NOKIA","RM-978_1061","4.0.5.0","02040.00021.15053.36003",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015"
75373168,1795165,"2019-09-01 08:09:04","212.200.xxx.xxx",2547,2867,82,"Belgrade","RS","RS",44.8206,20.4622,"mts","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373173,1795165,"2019-09-01 08:10:23","212.200.xxx.xxx",4305,2612,80,"Belgrade","Serbia","RS",44.8206,20.4622,"Serbia BroadBand","Serbia","RS","Belgrade","00","Belgrade",44.816,20.472,0.558908,8,"TELEKOM SRBIJA","1","M:TEL-mt:s","NOKIA","RM-978_1048","3.0.4.0","02040.00021.15053.36004",2,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
75373180,6029029,"2019-09-01 08:11:52","179.242.xxx.xxx",639,223,283,"Duque de Caxias","Brazil","BR",-22.7858,-43.3119,"Via Link Telecomunicacoes","Brazil","BR","State of Rio de Janeiro","RJ","Rio de Janeiro",-22.920,-43.330,9.36642,8,"Claro S/A","1","Claro BR","Microsoft","RM-1068_1003","2.0.0.0","02074.00000.15234.28003",2,"Rio de Janeiro, Rio de Janeiro - State of Rio de Janeiro, Brazil","Rio de Janeiro","locality","Brazil","BR","State of Rio de Janeiro","Rio de Janeiro","","22745"
75373181,5912477,"2019-09-01 08:12:26","151.44.xxx.xxx",132,3576,183,"Grosseto","Italy","IT",42.7667,11.1000,"IVO by D.t.s. S.r.l.","Italy","IT","Tuscany","52","Punta Ala",42.836,10.774,17.2155,8,"Wind Tre","1","I WIND","NOKIA","RM-976_1096","4.0.0.0","02040.00019.14484.24004",1,"Castiglione della Pescaia, Province of Grosseto, Italy","Castiglione della Pescaia","administrative_area_level_3","Italy","IT","Tuscany","Province of Grosseto","Castiglione della Pescaia","58043"
75373183,6048438,"2019-09-01 08:13:18","37.47.xxx.xxx",4463,8938,100,"Warszawa","Poland","PL",52.2323,21.0084,"Play","Poland","PL","Masovian Voivodeship","MZ","Warsaw",52.239,20.919,3.796,11,"Orange mobile","1","ORANGE","NOKIA","RM-974_1096","4.1.0.0","02040.00019.14484.24005",1,"Warsaw, Poland","Warsaw","locality","Poland","PL","Masovian Voivodeship","Warszawa","Warszawa","01-460"
75373186,6048438,"2019-09-01 08:15:02","37.47.xxx.xxx",5423,6191,65,"Warsaw","Poland","PL",52.2323,21.0084,"Skynet DC","Poland","PL","Masovian Voivodeship","MZ","Warsaw",52.240,20.925,3.56445,11,"Orange mobile","1","ORANGE","NOKIA","RM-974_1096","4.1.0.0","02040.00019.14484.24005",1,"Warsaw, Poland","Warsaw","locality","Poland","PL","Masovian Voivodeship","Warszawa","Warszawa","01-459"
75373194,6042757,"2019-09-01 08:19:40","58.243.xxx.xxx",25393,7825,65,"Hefei","China","CN",31.8667,117.2833,"ChinaUnicom","China","CN","Anhui","AH","Hefei",31.864,117.286,0.255219,11,"China Unicom Liaoning","1","中国联通","NOKIA","RM-821_apac_hong_kong_234","8.5.0.0","3051.50009.1424.0008",2,"Hefei, Anhui, China","Hefei","locality","China","CN","Anhui","","",""
75373195,6042757,"2019-09-01 08:20:02","58.243.xxx.xxx",27145,10288,65,"Hefei","China","CN",31.8667,117.2833,"ChinaUnicom","China","CN","Anhui","AH","Hefei",31.864,117.286,0.255219,11,"China Unicom Liaoning","1","中国联通","NOKIA","RM-821_apac_hong_kong_234","8.5.0.0","3051.50009.1424.0008",2,"Hefei, Anhui, China","Hefei","locality","China","CN","Anhui","","",""
75373203,5057082,"2019-09-01 08:22:41","46.96.xxx.xxx",951,1965,66,"Kiev","Ukraine","UA",50.4500,30.5233,"o3","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,8,"lifecell","1","lifecell","NOKIA","RM-1040_1021","1.0.0.0","02040.00021.15235.30003",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
